zone_code,dominant_livelihood_zone,scenario,collection_date,projection_end,lead_end,cs_date,pred_phase,obs_phase,pred_continuous,obs_continuous
ET0103,crop_farming,ML1,2019-10-01,2020-01-31,3,2020-02-01,2,2,1.7381948616030518,1.7371894835859036
ET0103,crop_farming,ML1,2020-05-01,2020-05-31,0,2020-06-01,3,3,2.834056278605083,2.3010936912511673
ET0103,crop_farming,ML1,2020-04-01,2020-05-31,1,2020-06-01,3,3,2.834056278605083,2.3010936912511673
ET0103,crop_farming,ML1,2020-03-01,2020-05-31,2,2020-06-01,3,3,2.6430537356345303,2.3010936912511673
ET0103,crop_farming,ML1,2020-02-01,2020-05-31,3,2020-06-01,3,3,2.6430537356345303,2.3010936912511673
ET0103,crop_farming,ML2,2019-12-01,2020-05-31,5,2020-06-01,3,3,2.6430537356345303,2.3010936912511673
ET0103,crop_farming,ML2,2019-11-01,2020-05-31,6,2020-06-01,3,3,2.6430537356345303,2.3010936912511673
ET0103,crop_farming,ML2,2019-10-01,2020-05-31,7,2020-06-01,3,3,2.6430537356345303,2.3010936912511673
ET0103,crop_farming,ML1,2020-09-01,2020-09-30,0,2020-10-01,3,1,2.3010936912511673,1.011930272420689
ET0103,crop_farming,ML1,2020-08-01,2020-09-30,1,2020-10-01,3,1,2.3010936912511673,1.011930272420689
ET0103,crop_farming,ML1,2020-07-01,2020-09-30,2,2020-10-01,3,1,2.3010936912511673,1.011930272420689
ET0103,crop_farming,ML1,2020-06-01,2020-09-30,3,2020-10-01,3,1,2.3010936912511673,1.011930272420689
ET0103,crop_farming,ML2,2020-05-01,2020-09-30,4,2020-10-01,3,1,2.834056278605083,1.011930272420689
ET0103,crop_farming,ML2,2020-04-01,2020-09-30,5,2020-10-01,3,1,2.834056278605083,1.011930272420689
ET0103,crop_farming,ML2,2020-03-01,2020-09-30,6,2020-10-01,3,1,2.794222145902646,1.011930272420689
ET0103,crop_farming,ML2,2020-02-01,2020-09-30,7,2020-10-01,3,1,2.794222145902646,1.011930272420689
ET0103,crop_farming,ML2,2020-06-01,2021-01-31,7,2021-02-01,2,3,1.9229932755128856,3.0268723470663828
ET0103,crop_farming,ML2,2020-07-01,2021-01-31,6,2021-02-01,2,3,1.9229932755128856,3.0268723470663828
ET0103,crop_farming,ML1,2021-01-01,2021-01-31,0,2021-02-01,3,3,3.0268723470663828,3.0268723470663828
ET0103,crop_farming,ML1,2020-12-01,2021-01-31,1,2021-02-01,3,3,2.860928625671466,3.0268723470663828
ET0103,crop_farming,ML1,2020-11-01,2021-01-31,2,2021-02-01,2,3,1.341855994507592,3.0268723470663828
ET0103,crop_farming,ML1,2020-10-01,2021-01-31,3,2021-02-01,2,3,1.341855994507592,3.0268723470663828
ET0103,crop_farming,ML2,2020-09-01,2021-01-31,4,2021-02-01,2,3,1.9229932755128856,3.0268723470663828
ET0103,crop_farming,ML2,2020-08-01,2021-01-31,5,2021-02-01,2,3,1.9229932755128856,3.0268723470663828
ET0103,crop_farming,ML1,2021-03-01,2021-05-31,2,2021-06-01,4,4,3.990945113792678,3.9921069678986383
ET0103,crop_farming,ML1,2021-02-01,2021-05-31,3,2021-06-01,4,4,3.990945113792678,3.9921069678986383
ET0103,crop_farming,ML2,2020-11-01,2021-05-31,6,2021-06-01,2,4,2.0545938007883104,3.9921069678986383
ET0103,crop_farming,ML2,2020-10-01,2021-05-31,7,2021-06-01,2,4,2.0545938007883104,3.9921069678986383
ET0103,crop_farming,ML1,2021-05-01,2021-05-31,0,2021-06-01,4,4,3.990945113792678,3.9921069678986383
ET0103,crop_farming,ML2,2020-12-01,2021-05-31,5,2021-06-01,3,4,2.834056278605083,3.9921069678986383
ET0103,crop_farming,ML2,2021-01-01,2021-05-31,4,2021-06-01,4,4,3.990945113792678,3.9921069678986383
ET0103,crop_farming,ML1,2021-04-01,2021-05-31,1,2021-06-01,4,4,3.990945113792678,3.9921069678986383
ET0103,crop_farming,ML2,2021-05-01,2021-09-30,4,2021-10-01,4,4,3.990945113792678,3.9980721041089824
ET0103,crop_farming,ML2,2021-04-01,2021-09-30,5,2021-10-01,4,4,3.990945113792678,3.9980721041089824
ET0103,crop_farming,ML2,2021-03-01,2021-09-30,6,2021-10-01,4,4,3.990945113792678,3.9980721041089824
ET0103,crop_farming,ML2,2021-02-01,2021-09-30,7,2021-10-01,4,4,3.990945113792678,3.9980721041089824
ET0103,crop_farming,ML1,2021-06-01,2021-09-30,3,2021-10-01,4,4,3.9921069678986383,3.9980721041089824
ET0103,crop_farming,ML1,2022-01-01,2022-01-31,0,2022-02-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML1,2021-12-01,2022-01-31,1,2022-02-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML1,2021-11-01,2022-01-31,2,2022-02-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML1,2021-10-01,2022-01-31,3,2022-02-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML2,2021-06-01,2022-01-31,7,2022-02-01,4,4,3.9921069678986383,3.9980721041089824
ET0103,crop_farming,ML1,2022-04-01,2022-05-31,1,2022-06-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML2,2022-01-01,2022-05-31,4,2022-06-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML1,2022-05-01,2022-05-31,0,2022-06-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML2,2021-12-01,2022-05-31,5,2022-06-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML2,2021-11-01,2022-05-31,6,2022-06-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML2,2021-10-01,2022-05-31,7,2022-06-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML1,2022-02-01,2022-05-31,3,2022-06-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML1,2022-03-01,2022-05-31,2,2022-06-01,4,4,3.9980721041089824,3.9980721041089824
ET0103,crop_farming,ML2,2022-02-01,2022-09-30,7,2022-10-01,4,4,3.9980721041089824,3.9921069678986383
ET0103,crop_farming,ML2,2022-04-01,2022-09-30,5,2022-10-01,4,4,3.9980721041089824,3.9921069678986383
ET0103,crop_farming,ML2,2022-03-01,2022-09-30,6,2022-10-01,4,4,3.9980721041089824,3.9921069678986383
ET0103,crop_farming,ML1,2022-09-01,2022-09-30,0,2022-10-01,4,4,3.9980721041089824,3.9921069678986383
ET0103,crop_farming,ML1,2022-08-01,2022-09-30,1,2022-10-01,4,4,3.9980721041089824,3.9921069678986383
ET0103,crop_farming,ML1,2022-06-01,2022-09-30,3,2022-10-01,4,4,3.9980721041089824,3.9921069678986383
ET0103,crop_farming,ML1,2022-07-01,2022-09-30,2,2022-10-01,4,4,3.9980721041089824,3.9921069678986383
ET0103,crop_farming,ML2,2022-05-01,2022-09-30,4,2022-10-01,4,4,3.9980721041089824,3.9921069678986383
ET0103,crop_farming,ML1,2022-10-01,2023-01-31,3,2023-02-01,4,3,3.9921069678986383,2.998072104108983
ET0103,crop_farming,ML1,2022-12-01,2023-01-31,1,2023-02-01,4,3,3.9921069678986383,2.998072104108983
ET0103,crop_farming,ML1,2022-11-01,2023-01-31,2,2023-02-01,4,3,3.9921069678986383,2.998072104108983
ET0103,crop_farming,ML2,2022-09-01,2023-01-31,4,2023-02-01,4,3,3.9980721041089824,2.998072104108983
ET0103,crop_farming,ML2,2022-06-01,2023-01-31,7,2023-02-01,4,3,3.9980721041089824,2.998072104108983
ET0103,crop_farming,ML2,2022-07-01,2023-01-31,6,2023-02-01,4,3,3.9980721041089824,2.998072104108983
ET0103,crop_farming,ML2,2022-08-01,2023-01-31,5,2023-02-01,4,3,3.9980721041089824,2.998072104108983
ET0103,crop_farming,ML1,2023-01-01,2023-01-31,0,2023-02-01,4,3,3.9921069678986383,2.998072104108983
ET0103,crop_farming,ML1,2023-02-01,2023-05-31,3,2023-06-01,3,4,2.998072104108983,3.9980721041089824
ET0103,crop_farming,ML2,2023-01-01,2023-05-31,4,2023-06-01,4,4,3.9921069678986383,3.9980721041089824
ET0103,crop_farming,ML2,2022-12-01,2023-05-31,5,2023-06-01,4,4,3.9921069678986383,3.9980721041089824
ET0103,crop_farming,ML2,2022-11-01,2023-05-31,6,2023-06-01,4,4,3.9921069678986383,3.9980721041089824
ET0103,crop_farming,ML1,2023-05-01,2023-05-31,0,2023-06-01,4,4,3.9921069678986383,3.9980721041089824
ET0103,crop_farming,ML1,2023-04-01,2023-05-31,1,2023-06-01,4,4,3.9921069678986383,3.9980721041089824
ET0103,crop_farming,ML1,2023-03-01,2023-05-31,2,2023-06-01,3,4,2.998072104108983,3.9980721041089824
ET0103,crop_farming,ML2,2022-10-01,2023-05-31,7,2023-06-01,4,4,3.9921069678986383,3.9980721041089824
ET0103,crop_farming,ML2,2023-04-01,2023-09-30,5,2023-10-01,4,3,3.9921069678986383,3.007212219758048
ET0103,crop_farming,ML2,2023-03-01,2023-09-30,6,2023-10-01,3,3,2.998072104108983,3.007212219758048
ET0103,crop_farming,ML2,2023-02-01,2023-09-30,7,2023-10-01,3,3,2.998072104108983,3.007212219758048
ET0103,crop_farming,ML1,2023-09-01,2023-09-30,0,2023-10-01,4,3,3.9980721041089824,3.007212219758048
ET0103,crop_farming,ML1,2023-08-01,2023-09-30,1,2023-10-01,4,3,3.9980721041089824,3.007212219758048
ET0103,crop_farming,ML1,2023-07-01,2023-09-30,2,2023-10-01,4,3,3.9980721041089824,3.007212219758048
ET0103,crop_farming,ML1,2023-06-01,2023-09-30,3,2023-10-01,4,3,3.9980721041089824,3.007212219758048
ET0103,crop_farming,ML2,2023-05-01,2023-09-30,4,2023-10-01,4,3,3.9921069678986383,3.007212219758048
ET0103,crop_farming,ML1,2024-01-01,2024-01-31,0,2024-02-01,4,4,3.4266810537219476,3.5492719587725827
ET0103,crop_farming,ML1,2023-11-01,2024-01-31,2,2024-02-01,3,4,3.007212219758048,3.5492719587725827
ET0103,crop_farming,ML2,2023-09-01,2024-01-31,4,2024-02-01,3,4,3.0040372403193274,3.5492719587725827
ET0103,crop_farming,ML2,2023-08-01,2024-01-31,5,2024-02-01,3,4,3.0040372403193274,3.5492719587725827
ET0103,crop_farming,ML2,2023-07-01,2024-01-31,6,2024-02-01,3,4,3.0040372403193274,3.5492719587725827
ET0103,crop_farming,ML2,2023-06-01,2024-01-31,7,2024-02-01,3,4,3.0040372403193274,3.5492719587725827
ET0103,crop_farming,ML1,2023-10-01,2024-01-31,3,2024-02-01,3,4,3.007212219758048,3.5492719587725827
ET0103,crop_farming,ML1,2023-12-01,2024-01-31,1,2024-02-01,4,4,3.4266810537219476,3.5492719587725827
ET0103,crop_farming,ML2,2023-10-01,2024-05-31,7,2024-06-01,4,4,3.999999999999999,3.254661691989143
ET0103,crop_farming,ML2,2023-12-01,2024-05-31,5,2024-06-01,4,4,3.999999999999999,3.254661691989143
ET0103,crop_farming,ML1,2024-02-01,2024-05-31,3,2024-06-01,4,4,3.5492719587725827,3.254661691989143
ET0103,crop_farming,ML1,2024-03-01,2024-05-31,2,2024-06-01,4,4,3.5492719587725827,3.254661691989143
ET0103,crop_farming,ML1,2024-04-01,2024-05-31,1,2024-06-01,4,4,3.2948578753675526,3.254661691989143
ET0103,crop_farming,ML1,2024-05-01,2024-05-31,0,2024-06-01,4,4,3.2948578753675526,3.254661691989143
ET0103,crop_farming,ML2,2023-11-01,2024-05-31,6,2024-06-01,4,4,3.999999999999999,3.254661691989143
ET0103,crop_farming,ML2,2024-01-01,2024-05-31,4,2024-06-01,4,4,3.999999999999999,3.254661691989143
ET0103,crop_farming,ML2,2024-02-01,2024-09-30,7,2024-10-01,4,3,3.5492719587725827,2.277792631420969
ET0103,crop_farming,ML2,2024-03-01,2024-09-30,6,2024-10-01,4,3,3.5492719587725827,2.277792631420969
ET0103,crop_farming,ML2,2024-04-01,2024-09-30,5,2024-10-01,4,3,3.2948578753675526,2.277792631420969
ET0103,crop_farming,ML2,2024-05-01,2024-09-30,4,2024-10-01,4,3,3.2948578753675526,2.277792631420969
ET0103,crop_farming,ML1,2024-06-01,2024-09-30,3,2024-10-01,4,3,3.254661691989143,2.277792631420969
ET0103,crop_farming,ML1,2024-09-01,2024-09-30,0,2024-10-01,4,3,3.1436982396808353,2.277792631420969
ET0103,crop_farming,ML1,2024-08-01,2024-09-30,1,2024-10-01,4,3,3.1436982396808353,2.277792631420969
ET0103,crop_farming,ML1,2024-07-01,2024-09-30,2,2024-10-01,4,3,3.1436982396808353,2.277792631420969
ET0104,crop_farming,ML2,2019-06-01,2020-01-31,7,2020-02-01,1,2,1.0092345494142596,1.603561964686422
ET0104,crop_farming,ML1,2019-11-01,2020-01-31,2,2020-02-01,2,2,1.6083468126651934,1.603561964686422
ET0104,crop_farming,ML2,2019-07-01,2020-01-31,6,2020-02-01,1,2,1.0092345494142596,1.603561964686422
ET0104,crop_farming,ML1,2019-12-01,2020-01-31,1,2020-02-01,2,2,1.6110885574644105,1.603561964686422
ET0104,crop_farming,ML1,2019-10-01,2020-01-31,3,2020-02-01,2,2,1.6083468126651934,1.603561964686422
ET0104,crop_farming,ML1,2020-05-01,2020-05-31,0,2020-06-01,2,3,2.016260908412671,2.3564101450004693
ET0104,crop_farming,ML1,2020-04-01,2020-05-31,1,2020-06-01,2,3,2.016260908412671,2.3564101450004693
ET0104,crop_farming,ML1,2020-03-01,2020-05-31,2,2020-06-01,2,3,1.998602197950652,2.3564101450004693
ET0104,crop_farming,ML1,2020-02-01,2020-05-31,3,2020-06-01,2,3,1.998602197950652,2.3564101450004693
ET0104,crop_farming,ML2,2019-12-01,2020-05-31,5,2020-06-01,3,3,2.601578496263103,2.3564101450004693
ET0104,crop_farming,ML2,2019-11-01,2020-05-31,6,2020-06-01,3,3,2.601578496263103,2.3564101450004693
ET0104,crop_farming,ML2,2019-10-01,2020-05-31,7,2020-06-01,3,3,2.601578496263103,2.3564101450004693
ET0104,crop_farming,ML1,2020-09-01,2020-09-30,0,2020-10-01,2,2,2.005037172950296,1.3961184995642786
ET0104,crop_farming,ML1,2020-08-01,2020-09-30,1,2020-10-01,2,2,2.005037172950296,1.3961184995642786
ET0104,crop_farming,ML1,2020-07-01,2020-09-30,2,2020-10-01,2,2,2.005037172950296,1.3961184995642786
ET0104,crop_farming,ML1,2020-06-01,2020-09-30,3,2020-10-01,2,2,2.005037172950296,1.3961184995642786
ET0104,crop_farming,ML2,2020-05-01,2020-09-30,4,2020-10-01,3,2,2.999963380341333,1.3961184995642786
ET0104,crop_farming,ML2,2020-04-01,2020-09-30,5,2020-10-01,3,2,2.999963380341333,1.3961184995642786
ET0104,crop_farming,ML2,2020-03-01,2020-09-30,6,2020-10-01,3,2,2.9919229172980932,1.3961184995642786
ET0104,crop_farming,ML2,2020-02-01,2020-09-30,7,2020-10-01,3,2,2.9919229172980932,1.3961184995642786
ET0104,crop_farming,ML2,2020-06-01,2021-01-31,7,2021-02-01,2,3,2.0049794300116193,2.998916406852139
ET0104,crop_farming,ML2,2020-07-01,2021-01-31,6,2021-02-01,2,3,2.0049794300116193,2.998916406852139
ET0104,crop_farming,ML1,2021-01-01,2021-01-31,0,2021-02-01,3,3,2.997302750934529,2.998916406852139
ET0104,crop_farming,ML1,2020-12-01,2021-01-31,1,2021-02-01,3,3,2.612344439592431,2.998916406852139
ET0104,crop_farming,ML1,2020-11-01,2021-01-31,2,2021-02-01,2,3,1.3963497012557944,2.998916406852139
ET0104,crop_farming,ML1,2020-10-01,2021-01-31,3,2021-02-01,2,3,1.3963497012557944,2.998916406852139
ET0104,crop_farming,ML2,2020-09-01,2021-01-31,4,2021-02-01,2,3,2.0049794300116193,2.998916406852139
ET0104,crop_farming,ML2,2020-08-01,2021-01-31,5,2021-02-01,2,3,2.0049794300116193,2.998916406852139
ET0104,crop_farming,ML1,2021-03-01,2021-05-31,2,2021-06-01,3,3,3.0053494900342255,3.087061703854023
ET0104,crop_farming,ML1,2021-02-01,2021-05-31,3,2021-06-01,3,3,3.0053494900342255,3.087061703854023
ET0104,crop_farming,ML2,2020-11-01,2021-05-31,6,2021-06-01,3,3,2.3963497012557946,3.087061703854023
ET0104,crop_farming,ML2,2020-10-01,2021-05-31,7,2021-06-01,3,3,2.3963497012557946,3.087061703854023
ET0104,crop_farming,ML1,2021-05-01,2021-05-31,0,2021-06-01,3,3,3.0053494900342255,3.087061703854023
ET0104,crop_farming,ML2,2020-12-01,2021-05-31,5,2021-06-01,3,3,2.9999422570613237,3.087061703854023
ET0104,crop_farming,ML2,2021-01-01,2021-05-31,4,2021-06-01,3,3,3.0053494900342255,3.087061703854023
ET0104,crop_farming,ML1,2021-04-01,2021-05-31,1,2021-06-01,3,3,3.0053494900342255,3.087061703854023
ET0104,crop_farming,ML2,2021-05-01,2021-09-30,4,2021-10-01,3,4,3.003654966241098,4.0
ET0104,crop_farming,ML2,2021-04-01,2021-09-30,5,2021-10-01,3,4,3.003654966241098,4.0
ET0104,crop_farming,ML2,2021-03-01,2021-09-30,6,2021-10-01,3,4,3.003654966241098,4.0
ET0104,crop_farming,ML2,2021-02-01,2021-09-30,7,2021-10-01,3,4,3.003654966241098,4.0
ET0104,crop_farming,ML1,2021-06-01,2021-09-30,3,2021-10-01,3,4,3.0853671800608953,4.0
ET0104,crop_farming,ML1,2022-01-01,2022-01-31,0,2022-02-01,4,4,4.0,3.734737284743719
ET0104,crop_farming,ML1,2021-12-01,2022-01-31,1,2022-02-01,4,4,4.0,3.734737284743719
ET0104,crop_farming,ML1,2021-11-01,2022-01-31,2,2022-02-01,4,4,4.0,3.734737284743719
ET0104,crop_farming,ML1,2021-10-01,2022-01-31,3,2022-02-01,4,4,4.0,3.734737284743719
ET0104,crop_farming,ML2,2021-06-01,2022-01-31,7,2022-02-01,3,4,3.0754950834674655,3.734737284743719
ET0104,crop_farming,ML1,2022-04-01,2022-05-31,1,2022-06-01,4,4,3.996539863308647,3.996969310570592
ET0104,crop_farming,ML2,2022-01-01,2022-05-31,4,2022-06-01,4,4,4.0,3.996969310570592
ET0104,crop_farming,ML1,2022-05-01,2022-05-31,0,2022-06-01,4,4,3.996539863308647,3.996969310570592
ET0104,crop_farming,ML2,2021-12-01,2022-05-31,5,2022-06-01,4,4,4.0,3.996969310570592
ET0104,crop_farming,ML2,2021-11-01,2022-05-31,6,2022-06-01,4,4,4.0,3.996969310570592
ET0104,crop_farming,ML2,2021-10-01,2022-05-31,7,2022-06-01,4,4,4.0,3.996969310570592
ET0104,crop_farming,ML1,2022-02-01,2022-05-31,3,2022-06-01,4,4,3.996539863308647,3.996969310570592
ET0104,crop_farming,ML1,2022-03-01,2022-05-31,2,2022-06-01,4,4,3.996539863308647,3.996969310570592
ET0104,crop_farming,ML2,2022-02-01,2022-09-30,7,2022-10-01,4,4,3.999942257061324,3.991756907147434
ET0104,crop_farming,ML2,2022-04-01,2022-09-30,5,2022-10-01,4,4,3.999942257061324,3.991756907147434
ET0104,crop_farming,ML2,2022-03-01,2022-09-30,6,2022-10-01,4,4,3.999942257061324,3.991756907147434
ET0104,crop_farming,ML1,2022-09-01,2022-09-30,0,2022-10-01,4,4,3.999942257061324,3.991756907147434
ET0104,crop_farming,ML1,2022-08-01,2022-09-30,1,2022-10-01,4,4,3.999942257061324,3.991756907147434
ET0104,crop_farming,ML1,2022-06-01,2022-09-30,3,2022-10-01,4,4,3.999942257061324,3.991756907147434
ET0104,crop_farming,ML1,2022-07-01,2022-09-30,2,2022-10-01,4,4,3.999942257061324,3.991756907147434
ET0104,crop_farming,ML2,2022-05-01,2022-09-30,4,2022-10-01,4,4,3.999942257061324,3.991756907147434
ET0104,crop_farming,ML1,2022-10-01,2023-01-31,3,2023-02-01,4,3,3.986389156082493,2.994553382716373
ET0104,crop_farming,ML1,2022-12-01,2023-01-31,1,2023-02-01,4,3,3.986389156082493,2.994553382716373
ET0104,crop_farming,ML1,2022-11-01,2023-01-31,2,2023-02-01,4,3,3.986389156082493,2.994553382716373
ET0104,crop_farming,ML2,2022-09-01,2023-01-31,4,2023-02-01,3,3,3.0135875814247073,2.994553382716373
ET0104,crop_farming,ML2,2022-06-01,2023-01-31,7,2023-02-01,3,3,3.0135875814247073,2.994553382716373
ET0104,crop_farming,ML2,2022-07-01,2023-01-31,6,2023-02-01,3,3,3.0135875814247073,2.994553382716373
ET0104,crop_farming,ML2,2022-08-01,2023-01-31,5,2023-02-01,3,3,3.0135875814247073,2.994553382716373
ET0104,crop_farming,ML1,2023-01-01,2023-01-31,0,2023-02-01,4,3,3.986389156082493,2.994553382716373
ET0104,crop_farming,ML1,2023-02-01,2023-05-31,3,2023-06-01,3,4,2.9997476750284755,3.999905637402656
ET0104,crop_farming,ML2,2023-01-01,2023-05-31,4,2023-06-01,4,4,3.988354513394758,3.999905637402656
ET0104,crop_farming,ML2,2022-12-01,2023-05-31,5,2023-06-01,4,4,3.988354513394758,3.999905637402656
ET0104,crop_farming,ML2,2022-11-01,2023-05-31,6,2023-06-01,4,4,3.988354513394758,3.999905637402656
ET0104,crop_farming,ML1,2023-05-01,2023-05-31,0,2023-06-01,4,4,3.988298542176103,3.999905637402656
ET0104,crop_farming,ML1,2023-04-01,2023-05-31,1,2023-06-01,4,4,3.988298542176103,3.999905637402656
ET0104,crop_farming,ML1,2023-03-01,2023-05-31,2,2023-06-01,3,4,2.9997476750284755,3.999905637402656
ET0104,crop_farming,ML2,2022-10-01,2023-05-31,7,2023-06-01,4,4,3.988354513394758,3.999905637402656
ET0104,crop_farming,ML2,2023-04-01,2023-09-30,5,2023-10-01,4,3,3.988493124208952,3.001555912978934
ET0104,crop_farming,ML2,2023-03-01,2023-09-30,6,2023-10-01,3,3,2.9999422570613237,3.001555912978934
ET0104,crop_farming,ML2,2023-02-01,2023-09-30,7,2023-10-01,3,3,2.9999422570613237,3.001555912978934
ET0104,crop_farming,ML1,2023-09-01,2023-09-30,0,2023-10-01,4,3,3.999905637402656,3.001555912978934
ET0104,crop_farming,ML1,2023-08-01,2023-09-30,1,2023-10-01,4,3,3.999905637402656,3.001555912978934
ET0104,crop_farming,ML1,2023-07-01,2023-09-30,2,2023-10-01,4,3,3.999905637402656,3.001555912978934
ET0104,crop_farming,ML1,2023-06-01,2023-09-30,3,2023-10-01,4,3,3.999905637402656,3.001555912978934
ET0104,crop_farming,ML2,2023-05-01,2023-09-30,4,2023-10-01,4,3,3.988493124208952,3.001555912978934
ET0104,crop_farming,ML1,2024-01-01,2024-01-31,0,2024-02-01,4,4,3.2122057035114,3.2694441275852197
ET0104,crop_farming,ML1,2023-11-01,2024-01-31,2,2024-02-01,3,4,3.001555912978934,3.2694441275852197
ET0104,crop_farming,ML2,2023-09-01,2024-01-31,4,2024-02-01,3,4,3.001555912978934,3.2694441275852197
ET0104,crop_farming,ML2,2023-08-01,2024-01-31,5,2024-02-01,3,4,3.001555912978934,3.2694441275852197
ET0104,crop_farming,ML2,2023-07-01,2024-01-31,6,2024-02-01,3,4,3.001555912978934,3.2694441275852197
ET0104,crop_farming,ML2,2023-06-01,2024-01-31,7,2024-02-01,3,4,3.001555912978934,3.2694441275852197
ET0104,crop_farming,ML1,2023-10-01,2024-01-31,3,2024-02-01,3,4,3.001555912978934,3.2694441275852197
ET0104,crop_farming,ML1,2023-12-01,2024-01-31,1,2024-02-01,4,4,3.2122057035114,3.2694441275852197
ET0104,crop_farming,ML2,2023-10-01,2024-05-31,7,2024-06-01,4,3,3.996539863308647,2.97439032753234
ET0104,crop_farming,ML2,2023-12-01,2024-05-31,5,2024-06-01,4,3,3.996539863308647,2.97439032753234
ET0104,crop_farming,ML1,2024-02-01,2024-05-31,3,2024-06-01,4,3,3.2694441275852197,2.97439032753234
ET0104,crop_farming,ML1,2024-03-01,2024-05-31,2,2024-06-01,4,3,3.2694441275852197,2.97439032753234
ET0104,crop_farming,ML1,2024-04-01,2024-05-31,1,2024-06-01,3,3,3.0394551713170066,2.97439032753234
ET0104,crop_farming,ML1,2024-05-01,2024-05-31,0,2024-06-01,3,3,3.0394551713170066,2.97439032753234
ET0104,crop_farming,ML2,2023-11-01,2024-05-31,6,2024-06-01,4,3,3.996539863308647,2.97439032753234
ET0104,crop_farming,ML2,2024-01-01,2024-05-31,4,2024-06-01,4,3,3.996539863308647,2.97439032753234
ET0104,crop_farming,ML2,2024-02-01,2024-09-30,7,2024-10-01,4,2,3.2694441275852197,2.029106985739757
ET0104,crop_farming,ML2,2024-03-01,2024-09-30,6,2024-10-01,4,2,3.2694441275852197,2.029106985739757
ET0104,crop_farming,ML2,2024-04-01,2024-09-30,5,2024-10-01,3,2,3.0394551713170066,2.029106985739757
ET0104,crop_farming,ML2,2024-05-01,2024-09-30,4,2024-10-01,3,2,3.0394551713170066,2.029106985739757
ET0104,crop_farming,ML1,2024-06-01,2024-09-30,3,2024-10-01,3,2,2.97439032753234,2.029106985739757
ET0104,crop_farming,ML1,2024-09-01,2024-09-30,0,2024-10-01,3,2,2.59902866011565,2.029106985739757
ET0104,crop_farming,ML1,2024-08-01,2024-09-30,1,2024-10-01,3,2,2.59902866011565,2.029106985739757
ET0104,crop_farming,ML1,2024-07-01,2024-09-30,2,2024-10-01,3,2,2.59902866011565,2.029106985739757
ET0105,crop_farming,ML2,2019-06-01,2020-01-31,7,2020-02-01,1,1,1.000215405295139,1.0002596377432171
ET0105,crop_farming,ML1,2019-11-01,2020-01-31,2,2020-02-01,1,1,1.0002596377432171,1.0002596377432171
ET0105,crop_farming,ML2,2019-07-01,2020-01-31,6,2020-02-01,1,1,1.000215405295139,1.0002596377432171
ET0105,crop_farming,ML1,2019-12-01,2020-01-31,1,2020-02-01,1,1,1.0002596377432171,1.0002596377432171
ET0105,crop_farming,ML1,2019-10-01,2020-01-31,3,2020-02-01,1,1,1.0002596377432171,1.0002596377432171
ET0105,crop_farming,ML1,2020-05-01,2020-05-31,0,2020-06-01,1,1,1.002709971554368,1.002709971554368
ET0105,crop_farming,ML1,2020-04-01,2020-05-31,1,2020-06-01,1,1,1.002709971554368,1.002709971554368
ET0105,crop_farming,ML1,2020-03-01,2020-05-31,2,2020-06-01,1,1,1.000881250556956,1.002709971554368
ET0105,crop_farming,ML1,2020-02-01,2020-05-31,3,2020-06-01,1,1,1.000881250556956,1.002709971554368
ET0105,crop_farming,ML2,2019-12-01,2020-05-31,5,2020-06-01,1,1,1.000881250556956,1.002709971554368
ET0105,crop_farming,ML2,2019-11-01,2020-05-31,6,2020-06-01,1,1,1.000881250556956,1.002709971554368
ET0105,crop_farming,ML2,2019-10-01,2020-05-31,7,2020-06-01,1,1,1.000881250556956,1.002709971554368
ET0105,crop_farming,ML1,2020-09-01,2020-09-30,0,2020-10-01,1,1,1.002709971554368,1.0
