zone_code,dominant_livelihood_zone,scenario,collection_date,projection_end,lead_end,cs_date,pred_phase,obs_phase,pred_continuous,obs_continuous
ET1104,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0086496310458386,1.0228649706227135
ET1104,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0086496310458386,1.0228649706227135
ET1104,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0086496310458386,1.0228649706227135
ET1104,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0086496310458386,1.0228649706227135
ET1104,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,2,1,1.5843945180817307,1.0031352113141303
ET1104,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,2,1,1.5843945180817307,1.0031352113141303
ET1104,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,2,1,1.5843945180817307,1.0031352113141303
ET1104,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0228649706227135,1.0031352113141303
ET1104,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0228649706227135,1.0031352113141303
ET1104,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,2,1,1.5843945180817307,1.0031352113141303
ET1104,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0228649706227135,1.0031352113141303
ET1104,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0228649706227135,1.0031352113141303
ET1105,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.002679085217821,1.002679085217821
ET1105,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.002679085217821,1.002679085217821
ET1106,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0,1.0076740614662985
ET1106,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0,1.0076740614662985
ET1106,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0,1.0076740614662985
ET1106,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0,1.0076740614662985
ET1106,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0497823977549998,1.0
ET1106,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0497823977549998,1.0
ET1106,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0497823977549998,1.0
ET1106,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0076740614662985,1.0
ET1106,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0076740614662985,1.0
ET1106,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0497823977549998,1.0
ET1106,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0076740614662985,1.0
ET1106,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0076740614662985,1.0
ET1201,agropastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0,1.0
ET1201,agropastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0,1.0
ET1201,agropastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0,1.0
ET1201,agropastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0,1.0
ET1201,agropastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0,1.0
ET1201,agropastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0,1.0
ET1201,agropastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0,1.0
ET1201,agropastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0,1.0
ET1201,agropastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0,1.0
ET1201,agropastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0,1.0
ET1201,agropastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0,1.0
ET1201,agropastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0,1.0
ET1202,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1202,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1203,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,0.9999999999999998,0.9999999999999998
ET1204,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1204,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0000000000000002,1.0000000000000002
ET1301,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.095206694977141,1.1510671301390965
ET1301,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.095206694977141,1.1510671301390965
ET1301,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.095206694977141,1.1510671301390965
ET1301,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.095206694977141,1.1510671301390965
ET1301,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.1510671301390965,1.114871654137482
ET1301,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.1510671301390965,1.114871654137482
ET1301,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.1510671301390965,1.114871654137482
ET1301,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.1304429689076634,1.114871654137482
ET1301,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.1304429689076634,1.114871654137482
ET1301,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.1510671301390965,1.114871654137482
ET1301,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.1510671301390965,1.114871654137482
ET1301,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.1510671301390965,1.114871654137482
ET1401,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0,1.0
ET1401,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0,1.0
ET1401,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0,1.0
ET1401,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0,1.0
ET1401,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0,1.0
ET1401,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0,1.0
ET1401,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0,1.0
ET1401,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0,1.0
ET1401,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0,1.0
ET1401,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0,1.0
ET1401,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0,1.0
ET1401,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0,1.0
ET1501,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,2,1.0074717474047208,1.223383942353394
ET1501,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,2,1.0074717474047208,1.223383942353394
ET1501,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,2,1.0074717474047208,1.223383942353394
ET1501,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,2,1.0074717474047208,1.223383942353394
ET1501,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,2,1.0074717474047208,1.223383942353394
ET1501,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,2,1.0074717474047208,1.223383942353394
ET1501,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,2,1.0074717474047208,1.223383942353394
ET1501,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,2,1.223383942353394,1.223383942353394
ET1501,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,2,1.223383942353394,1.223383942353394
ET1501,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,2,1.0074717474047208,1.223383942353394
ET1501,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,2,1.223383942353394,1.223383942353394
ET1501,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,2,1.223383942353394,1.223383942353394
ET1502,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,2,1.023756473581004,1.7842418511681712
ET1502,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,2,1.023756473581004,1.7842418511681712
ET1502,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,2,1.023756473581004,1.7842418511681712
ET1502,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,2,1.023756473581004,1.7842418511681712
ET1502,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,2,1.0887605230977724,1.7842418511681712
ET1502,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,2,1.0887605230977724,1.7842418511681712
ET1502,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,2,1.0887605230977724,1.7842418511681712
ET1502,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,2,1.7842418511681712,1.7842418511681712
ET1502,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,2,1.7842418511681712,1.7842418511681712
ET1502,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,2,1.0887605230977724,1.7842418511681712
ET1502,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,2,1.7842418511681712,1.7842418511681712
ET1502,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,2,1.7842418511681712,1.7842418511681712
ET1600,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,3,1.2472358496035718,1.8977353967969497
ET1600,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,3,1.2472358496035718,1.8977353967969497
ET1600,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,3,1.2472358496035718,1.8977353967969497
ET1600,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,3,1.2472358496035718,1.8977353967969497
ET1600,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,2,1.8945721663690993,1.2221410269306467
ET1600,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,2,1.8945721663690993,1.2221410269306467
ET1600,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,2,1.8945721663690993,1.2221410269306467
ET1600,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,2,1.8977353967969497,1.2221410269306467
ET1600,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,2,1.8977353967969497,1.2221410269306467
ET1600,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,2,1.8945721663690993,1.2221410269306467
ET1600,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,2,1.8977353967969497,1.2221410269306467
ET1600,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,2,1.8977353967969497,1.2221410269306467
