subject,lead,zone_code,time,top1_feature,rho
lstm,2,ET0405,2022-02-01,idps_ethiopia_yoy_change,0.9022392399450457
lstm,2,ET0405,2022-06-01,idps_ethiopia_yoy_change,0.9054721630599918
lstm,2,ET0405,2022-10-01,idps_ethiopia_yoy_change,0.8864090020280732
lstm,2,ET0406,2020-02-01,idps_ethiopia,0.9326398860046748
lstm,2,ET0406,2020-06-01,wheat_price_etb,0.826767207944965
lstm,2,ET0406,2020-10-01,idps_ethiopia_yoy_change,0.720942337536857
lstm,2,ET0406,2021-02-01,idps_ethiopia_yoy_change,0.8723527291120113
lstm,2,ET0406,2021-06-01,wheat_price_etb_lag6,0.9028275399431206
lstm,2,ET0406,2021-10-01,wheat_price_etb_lag12,0.8885760032531069
lstm,2,ET0406,2022-02-01,idps_ethiopia_yoy_change,0.7791804784536125
lstm,2,ET0406,2022-06-01,wheat_price_etb_lag12,0.798482334135538
lstm,2,ET0406,2022-10-01,wheat_price_etb_lag12,0.8517378697277503
lstm,2,ET0407,2020-02-01,idps_ethiopia,0.9326693299503089
lstm,2,ET0407,2020-06-01,wheat_price_etb_lag3,0.7580527787213867
lstm,2,ET0407,2020-10-01,wheat_price_etb_lag3,0.817421966021291
lstm,2,ET0407,2021-02-01,idps_ethiopia_yoy_change,0.8283930807586867
lstm,2,ET0407,2021-06-01,idps_ethiopia_yoy_change,0.8025549899912552
lstm,2,ET0407,2021-10-01,wheat_price_etb_lag6,0.8518847996920924
lstm,2,ET0407,2022-02-01,idps_ethiopia_yoy_change,0.867373442883647
lstm,2,ET0407,2022-06-01,wheat_price_etb_lag12,0.8103567516780766
lstm,2,ET0407,2022-10-01,wheat_price_etb,0.8635302395032409
lstm,2,ET0408,2020-02-01,idps_ethiopia,0.9622426835430155
lstm,2,ET0408,2020-06-01,headline_cpi_yoy_change,0.9530950675938481
lstm,2,ET0408,2020-10-01,idps_ethiopia_yoy_change,0.8847556498920542
lstm,2,ET0408,2021-02-01,idps_ethiopia_yoy_change,0.8103609824887874
lstm,2,ET0408,2021-06-01,idps_ethiopia_yoy_change,0.8531740435708626
lstm,2,ET0408,2021-10-01,idps_ethiopia_yoy_change,0.8220874615647421
lstm,2,ET0408,2022-02-01,idps_ethiopia_yoy_change,0.9029737804301841
lstm,2,ET0408,2022-06-01,idps_ethiopia_yoy_change,0.8787332175126664
lstm,2,ET0408,2022-10-01,idps_ethiopia_yoy_change,0.8932041375600608
lstm,2,ET0409,2020-02-01,idps_ethiopia,0.9354272461913711
lstm,2,ET0409,2020-06-01,wheat_price_etb,0.8168731983758574
lstm,2,ET0409,2020-10-01,wheat_price_etb,0.8348225254236057
lstm,2,ET0409,2021-02-01,wheat_price_index_lag6,0.8670379954786325
lstm,2,ET0409,2021-06-01,wheat_price_etb_lag12,0.706839476917038
lstm,2,ET0409,2021-10-01,wheat_price_etb_lag1,0.8257979632039196
lstm,2,ET0409,2022-02-01,wheat_price_etb,0.8690675224796284
lstm,2,ET0409,2022-06-01,wheat_price_etb_lag6,0.8730618816739235
lstm,2,ET0409,2022-10-01,wheat_price_etb,0.857063364566145
lstm,2,ET0410,2020-02-01,ipc_lag1,0.9619631478122422
lstm,2,ET0410,2020-06-01,wheat_price_etb_lag1,0.7884481586628814
lstm,2,ET0410,2020-10-01,wheat_price_index,0.8102257776097812
lstm,2,ET0410,2021-02-01,wheat_price_etb_lag3,0.8593865623796059
lstm,2,ET0410,2021-06-01,idps_ethiopia_yoy_change,0.8414515624886421
lstm,2,ET0410,2021-10-01,wheat_price_etb_lag12,0.8368146166650917
lstm,2,ET0410,2022-02-01,wheat_price_etb,0.8677009355305337
lstm,2,ET0410,2022-06-01,wheat_price_etb_lag12,0.8901918310084393
lstm,2,ET0410,2022-10-01,wheat_price_etb,0.8872798377541452
lstm,2,ET0411,2020-02-01,seasonal_precip_prob_above_lead1,0.9850584698599415
lstm,2,ET0411,2020-06-01,wheat_price_etb,0.8831750795204973
lstm,2,ET0411,2020-10-01,wheat_price_index,0.8357169645638153
lstm,2,ET0411,2021-02-01,wheat_price_etb,0.7947332910165916
lstm,2,ET0411,2021-06-01,wheat_price_index_lag1,0.8630254481015601
lstm,2,ET0411,2021-10-01,wheat_price_index_lag6,0.9020897234913026
lstm,2,ET0411,2022-02-01,wheat_price_etb,0.8917267244916114
lstm,2,ET0411,2022-06-01,wheat_price_index,0.9212090936517175
lstm,2,ET0411,2022-10-01,wheat_price_index_lag1,0.8785348156629915
lstm,2,ET0412,2020-02-01,wheat_price_etb,0.9413909174515357
lstm,2,ET0412,2020-06-01,wheat_price_etb,0.9238125514317324
lstm,2,ET0412,2020-10-01,wheat_price_etb_lag1,0.9037128854478538
lstm,2,ET0412,2021-02-01,wheat_price_etb_lag6,0.8940421478379869
lstm,2,ET0412,2021-06-01,wheat_price_etb_lag1,0.8817503896502361
lstm,2,ET0412,2021-10-01,idps_ethiopia_yoy_change,0.877091736890451
lstm,2,ET0412,2022-02-01,wheat_price_etb_lag3,0.9104008655588193
lstm,2,ET0412,2022-06-01,wheat_price_etb_lag1,0.9051295465263484
lstm,2,ET0412,2022-10-01,wheat_price_etb_lag3,0.8781819376560407
lstm,2,ET0413,2020-02-01,ipc_lag1,0.9583764390274048
lstm,2,ET0413,2020-06-01,ipc_lag1,0.9694008338816209
lstm,2,ET0413,2020-10-01,idps_ethiopia_yoy_change,0.910187251488344
lstm,2,ET0413,2021-02-01,idps_ethiopia_yoy_change,0.8345183144458417
lstm,2,ET0413,2021-06-01,idps_ethiopia_yoy_change,0.8683700543000239
lstm,2,ET0413,2021-10-01,idps_ethiopia_yoy_change,0.9051068918142896
lstm,2,ET0413,2022-02-01,idps_ethiopia_yoy_change,0.8838357478792461
lstm,2,ET0413,2022-06-01,idps_ethiopia_yoy_change,0.8833610769868212
lstm,2,ET0413,2022-10-01,idps_ethiopia_yoy_change,0.851263366019961
lstm,2,ET0414,2020-02-01,idps_ethiopia,0.935399983278747
lstm,2,ET0414,2020-06-01,wheat_price_index_lag3,0.9560872463836566
lstm,2,ET0414,2020-10-01,wheat_price_etb_lag3,0.8702924668026979
lstm,2,ET0414,2021-02-01,wheat_price_index_lag1,0.8564899443253341
lstm,2,ET0414,2021-06-01,wheat_price_index_lag6,0.84187207680911
lstm,2,ET0414,2021-10-01,wheat_price_etb_lag1,0.8517320253132388
lstm,2,ET0414,2022-02-01,wheat_price_index_lag6,0.8790966092895084
lstm,2,ET0414,2022-06-01,wheat_price_index_lag6,0.8525859386827269
lstm,2,ET0414,2022-10-01,wheat_price_etb,0.9139032119522541
lstm,2,ET0415,2020-02-01,glofas_exceed_2yr_lead1,0.9723008807738305
lstm,2,ET0415,2020-06-01,idps_ethiopia,0.9480227118237434
lstm,2,ET0415,2020-10-01,idps_ethiopia_yoy_change,0.866564778402111
lstm,2,ET0415,2021-02-01,idps_ethiopia_yoy_change,0.8574449912407591
lstm,2,ET0415,2021-06-01,idps_ethiopia_yoy_change,0.8069434247541234
lstm,2,ET0415,2021-10-01,idps_ethiopia_yoy_change,0.8373961430264086
lstm,2,ET0415,2022-02-01,idps_ethiopia_yoy_change,0.8964377875829583
lstm,2,ET0415,2022-06-01,idps_ethiopia_yoy_change,0.9037239494362829
lstm,2,ET0415,2022-10-01,idps_ethiopia_yoy_change,0.8832974725410522
lstm,2,ET0416,2020-02-01,ipc_lag1,0.9767687268946816
lstm,2,ET0416,2020-06-01,idps_ethiopia,0.9488311480594258
lstm,2,ET0416,2020-10-01,idps_ethiopia_yoy_change,0.8869018456192893
lstm,2,ET0416,2021-02-01,idps_ethiopia_yoy_change,0.8834203199848804
lstm,2,ET0416,2021-06-01,idps_ethiopia_yoy_change,0.8565705209749289
lstm,2,ET0416,2021-10-01,idps_ethiopia_yoy_change,0.9139926146152112
lstm,2,ET0416,2022-02-01,idps_ethiopia_yoy_change,0.9153457537672005
lstm,2,ET0416,2022-06-01,idps_ethiopia_yoy_change,0.9151614826014582
lstm,2,ET0416,2022-10-01,idps_ethiopia_yoy_change,0.8882371755264631
lstm,2,ET0417,2020-02-01,seasonal_precip_prob_above_lead1,0.9742558133617352
lstm,2,ET0417,2020-06-01,wheat_price_etb_lag3,0.8636817944837935
lstm,2,ET0417,2020-10-01,idps_ethiopia_yoy_change,0.7789271707080971
lstm,2,ET0417,2021-02-01,idps_ethiopia_yoy_change,0.8414422562632866
lstm,2,ET0417,2021-06-01,wheat_price_etb_lag1,0.8228634140894984
lstm,2,ET0417,2021-10-01,wheat_price_etb,0.8500564573810311
lstm,2,ET0417,2022-02-01,wheat_price_etb_lag3,0.8574627217903708
lstm,2,ET0417,2022-06-01,wheat_price_etb,0.852837527632127
lstm,2,ET0417,2022-10-01,wheat_price_etb_lag1,0.9065043911892318
lstm,2,ET0418,2020-02-01,ipc_lag1,0.9687363458245941
lstm,2,ET0418,2020-06-01,ipc_lag1,0.9656676323796161
lstm,2,ET0418,2020-10-01,idps_ethiopia_yoy_change,0.8442941360335541
lstm,2,ET0418,2021-02-01,idps_ethiopia_yoy_change,0.8503085724254738
lstm,2,ET0418,2021-06-01,idps_ethiopia_yoy_change,0.8389553605826894
lstm,2,ET0418,2021-10-01,idps_ethiopia_yoy_change,0.8732476066555691
lstm,2,ET0418,2022-02-01,idps_ethiopia_yoy_change,0.884415093516708
lstm,2,ET0418,2022-06-01,idps_ethiopia_yoy_change,0.8938074711599271
lstm,2,ET0418,2022-10-01,idps_ethiopia_yoy_change,0.9129862105561573
lstm,2,ET0419,2020-02-01,ipc_lag1,0.9625851057255752
lstm,2,ET0419,2020-06-01,ipc_lag1,0.975165304126878
lstm,2,ET0419,2020-10-01,idps_ethiopia_yoy_change,0.8547659719849676
lstm,2,ET0419,2021-02-01,idps_ethiopia_yoy_change,0.8503594559820891
lstm,2,ET0419,2021-06-01,idps_ethiopia_yoy_change,0.8624951842348204
lstm,2,ET0419,2021-10-01,idps_ethiopia_yoy_change,0.895680712951319
lstm,2,ET0419,2022-02-01,idps_ethiopia_yoy_change,0.9003547310804032
lstm,2,ET0419,2022-06-01,idps_ethiopia_yoy_change,0.8857387928966556
lstm,2,ET0419,2022-10-01,idps_ethiopia_yoy_change,0.9136186204740893
lstm,2,ET0420,2020-02-01,idps_ethiopia,0.9670016975706929
lstm,2,ET0420,2020-06-01,idps_ethiopia,0.9499369317954628
lstm,2,ET0420,2020-10-01,headline_cpi_lag6,0.9844528927301935
lstm,2,ET0420,2021-02-01,idps_ethiopia_yoy_change,0.8396055797454369
lstm,2,ET0420,2021-06-01,idps_ethiopia_yoy_change,0.8174901322245565
lstm,2,ET0420,2021-10-01,idps_ethiopia_yoy_change,0.9096613335853282
lstm,2,ET0420,2022-02-01,idps_ethiopia_yoy_change,0.8733013978439911
lstm,2,ET0420,2022-06-01,idps_ethiopia_yoy_change,0.8830721310760418
lstm,2,ET0420,2022-10-01,idps_ethiopia_yoy_change,0.9062815750641495
lstm,2,ET0421,2020-02-01,idps_ethiopia,0.9333214588202794
lstm,2,ET0421,2020-06-01,wheat_price_etb_lag3,0.9303369561860679
lstm,2,ET0421,2020-10-01,wheat_price_etb_lag1,0.9234786177862897
lstm,2,ET0421,2021-02-01,idps_ethiopia_yoy_change,0.8589323286285473
lstm,2,ET0421,2021-06-01,wheat_price_etb,0.8715238132591903
lstm,2,ET0421,2021-10-01,wheat_price_index_lag6,0.9118806785224428
lstm,2,ET0421,2022-02-01,wheat_price_etb,0.9168943720523258
lstm,2,ET0421,2022-06-01,wheat_price_etb,0.9208362482678302
lstm,2,ET0421,2022-10-01,wheat_price_etb,0.9195891948173405
lstm,2,ET0501,2020-02-01,ipc_lag1,0.981711311200695
lstm,2,ET0501,2020-06-01,headline_cpi_yoy_change,0.9372862133268387
lstm,2,ET0501,2020-10-01,idps_ethiopia_yoy_change,0.8336492959896489
lstm,2,ET0501,2021-02-01,idps_ethiopia_yoy_change,0.927713002202531
lstm,2,ET0501,2021-06-01,idps_ethiopia_yoy_change,0.8859786725206987
lstm,2,ET0501,2021-10-01,idps_ethiopia_yoy_change,0.8646562815750642
lstm,2,ET0501,2022-02-01,idps_ethiopia_yoy_change,0.9103061009384382
lstm,2,ET0501,2022-06-01,idps_ethiopia_yoy_change,0.8954103031933067
lstm,2,ET0501,2022-10-01,idps_ethiopia_yoy_change,0.8852514011150767
lstm,2,ET0502,2020-02-01,livestock_goat_price_etb_lag3,0.9139847836597008
lstm,2,ET0502,2020-06-01,wheat_price_etb,0.9709271934830735
lstm,2,ET0502,2020-10-01,wheat_price_index,0.9391618024409569
lstm,2,ET0502,2021-02-01,wheat_price_index_lag1,0.9141372692975889
lstm,2,ET0502,2021-06-01,idps_ethiopia_yoy_change,0.8918259200837398
lstm,2,ET0502,2021-10-01,wheat_price_etb_lag12,0.9074231840022098
lstm,2,ET0502,2022-02-01,wheat_price_index_lag12,0.8960667010736431
lstm,2,ET0502,2022-06-01,wheat_price_index_lag12,0.933916071207903
lstm,2,ET0502,2022-10-01,wheat_price_etb_lag12,0.9099395349918353
lstm,2,ET0503,2020-02-01,ipc_lag1,0.9626323614407905
lstm,2,ET0503,2020-06-01,headline_cpi_yoy_change,0.9567257605443857
lstm,2,ET0503,2020-10-01,idps_ethiopia_yoy_change,0.8447629916623659
lstm,2,ET0503,2021-02-01,idps_ethiopia_yoy_change,0.8542491404313471
lstm,2,ET0503,2021-06-01,idps_ethiopia_yoy_change,0.874917677674476
lstm,2,ET0503,2021-10-01,idps_ethiopia_yoy_change,0.9178386845873707
lstm,2,ET0503,2022-02-01,idps_ethiopia_yoy_change,0.909168489994112
lstm,2,ET0503,2022-06-01,idps_ethiopia_yoy_change,0.9136128052104762
lstm,2,ET0503,2022-10-01,idps_ethiopia_yoy_change,0.9215800798144931
lstm,2,ET0504,2020-02-01,ipc_lag1,0.9753554175042438
lstm,2,ET0504,2020-06-01,ipc_lag1,0.9813376275449929
lstm,2,ET0504,2020-10-01,idps_ethiopia_yoy_change,0.875669663950454
lstm,2,ET0504,2021-02-01,idps_ethiopia_yoy_change,0.8687731247592116
lstm,2,ET0504,2021-06-01,idps_ethiopia_yoy_change,0.8582500417972072
lstm,2,ET0504,2021-10-01,idps_ethiopia_yoy_change,0.9077742805428549
lstm,2,ET0504,2022-02-01,idps_ethiopia_yoy_change,0.8965897113448524
lstm,2,ET0504,2022-06-01,idps_ethiopia_yoy_change,0.8797788746011093
lstm,2,ET0504,2022-10-01,idps_ethiopia_yoy_change,0.9061129324193676
lstm,2,ET0505,2020-02-01,ipc_lag1,0.9628660954783551
lstm,2,ET0505,2020-06-01,wheat_price_etb_lag1,0.815590327107284
lstm,2,ET0505,2020-10-01,idps_ethiopia_yoy_change,0.7533658401983816
lstm,2,ET0505,2021-02-01,idps_ethiopia_yoy_change,0.8188578544742929
lstm,2,ET0505,2021-06-01,idps_ethiopia_yoy_change,0.8860876728090513
lstm,2,ET0505,2021-10-01,idps_ethiopia_yoy_change,0.9093191313403356
lstm,2,ET0505,2022-02-01,idps_ethiopia_yoy_change,0.9107794696562846
lstm,2,ET0505,2022-06-01,idps_ethiopia_yoy_change,0.8627305871074572
lstm,2,ET0505,2022-10-01,fuel_diesel_price_etb,0.9068086512313519
lstm,2,ET0506,2020-02-01,sorghum_price_etb,0.9595556508747759
lstm,2,ET0506,2020-06-01,livestock_sheep_price_index,0.9589645089032799
lstm,2,ET0506,2020-10-01,idps_ethiopia_yoy_change,0.8877620003703315
lstm,2,ET0506,2021-02-01,idps_ethiopia_yoy_change,0.8764393001463173
lstm,2,ET0506,2021-06-01,idps_ethiopia_yoy_change,0.8748981858570902
lstm,2,ET0506,2021-10-01,idps_ethiopia_yoy_change,0.912977808423001
lstm,2,ET0506,2022-02-01,idps_ethiopia_yoy_change,0.9039865735280778
lstm,2,ET0506,2022-06-01,idps_ethiopia_yoy_change,0.925532092461588
lstm,2,ET0506,2022-10-01,idps_ethiopia_yoy_change,0.9044316364238045
lstm,2,ET0507,2020-02-01,ipc_lag1,0.9740889643364753
lstm,2,ET0507,2020-06-01,headline_cpi_yoy_change,0.9491190444167372
lstm,2,ET0507,2020-10-01,idps_ethiopia_yoy_change,0.8937674912225865
lstm,2,ET0507,2021-02-01,idps_ethiopia_yoy_change,0.8838422900508109
lstm,2,ET0507,2021-06-01,idps_ethiopia_yoy_change,0.8423216713067624
lstm,2,ET0507,2021-10-01,idps_ethiopia_yoy_change,0.906779870465003
lstm,2,ET0507,2022-02-01,idps_ethiopia_yoy_change,0.9243764947044755
lstm,2,ET0507,2022-06-01,idps_ethiopia_yoy_change,0.8981402060057134
lstm,2,ET0507,2022-10-01,idps_ethiopia_yoy_change,0.9141543516344525
lstm,2,ET0508,2020-02-01,ipc_lag1,0.9729064809395891
lstm,2,ET0508,2020-06-01,ssmi_3,0.9727058259026752
lstm,2,ET0508,2020-10-01,idps_ethiopia_yoy_change,0.8957537672004595
lstm,2,ET0508,2021-02-01,idps_ethiopia_yoy_change,0.8963014923420246
lstm,2,ET0508,2021-06-01,idps_ethiopia_yoy_change,0.8126987184612812
lstm,2,ET0508,2021-10-01,idps_ethiopia_yoy_change,0.9199136433353443
lstm,2,ET0508,2022-02-01,idps_ethiopia_yoy_change,0.9444860397327886
lstm,2,ET0508,2022-06-01,idps_ethiopia_yoy_change,0.9335849646359281
lstm,2,ET0508,2022-10-01,idps_ethiopia_yoy_change,0.8878875328017213
lstm,2,ET0509,2020-02-01,ipc_lag1,0.9692648828240016
lstm,2,ET0509,2020-06-01,wheat_price_etb_lag1,0.8967942449808979
lstm,2,ET0509,2020-10-01,idps_ethiopia_yoy_change,0.9052933437038868
lstm,2,ET0509,2021-02-01,idps_ethiopia_yoy_change,0.8758619311036643
lstm,2,ET0509,2021-06-01,wheat_price_etb,0.8892675675479215
lstm,2,ET0509,2021-10-01,wheat_price_etb,0.8969288139042952
lstm,2,ET0509,2022-02-01,wheat_price_etb_lag6,0.9276301346960435
lstm,2,ET0509,2022-06-01,wheat_price_etb_lag1,0.922184140322311
lstm,2,ET0509,2022-10-01,wheat_price_etb,0.9320671808328911
lstm,2,ET0510,2020-02-01,ipc_lag1,0.9633993580492841
lstm,2,ET0510,2020-06-01,headline_cpi_yoy_change,0.9573244541056128
lstm,2,ET0510,2020-10-01,idps_ethiopia_yoy_change,0.8817109959365845
lstm,2,ET0510,2021-02-01,idps_ethiopia_yoy_change,0.8763464152534365
lstm,2,ET0510,2021-06-01,idps_ethiopia_yoy_change,0.8579698187818476
lstm,2,ET0510,2021-10-01,idps_ethiopia_yoy_change,0.9129251502882191
lstm,2,ET0510,2022-02-01,idps_ethiopia_yoy_change,0.9238018739686994
lstm,2,ET0510,2022-06-01,idps_ethiopia_yoy_change,0.8889237400867929
lstm,2,ET0510,2022-10-01,idps_ethiopia_yoy_change,0.9324382673422065
lstm,2,ET0511,2020-02-01,ipc_lag1,0.9590496512164712
lstm,2,ET0511,2020-06-01,headline_cpi_chainlinked_lag6,0.9625258543288054
lstm,2,ET0511,2020-10-01,idps_ethiopia_yoy_change,0.8869203817720561
lstm,2,ET0511,2021-02-01,idps_ethiopia_yoy_change,0.8828406108934425
lstm,2,ET0511,2021-06-01,idps_ethiopia_yoy_change,0.8863548473856756
lstm,2,ET0511,2021-10-01,idps_ethiopia_yoy_change,0.9117639148354644
lstm,2,ET0511,2022-02-01,idps_ethiopia_yoy_change,0.9182148594523476
lstm,2,ET0511,2022-06-01,idps_ethiopia_yoy_change,0.8989627023530011
lstm,2,ET0511,2022-10-01,idps_ethiopia_yoy_change,0.9185910343173245
lstm,2,ET0602,2020-02-01,ipc_lag1,0.9707596174468102
lstm,2,ET0602,2020-06-01,livestock_goat_price_etb_lag1,0.9570281971217635
lstm,2,ET0602,2020-10-01,idps_ethiopia_yoy_change,0.9075434872682072
lstm,2,ET0602,2021-02-01,livestock_goat_price_etb_lag1,0.9688447251924488
lstm,2,ET0602,2021-06-01,idps_ethiopia_yoy_change,0.8950515741191694
lstm,2,ET0602,2021-10-01,idps_ethiopia_yoy_change,0.9156721354374896
lstm,2,ET0602,2022-02-01,idps_ethiopia_yoy_change,0.9246603522595933
lstm,2,ET0602,2022-06-01,idps_ethiopia_yoy_change,0.9308325276770203
lstm,2,ET0602,2022-10-01,idps_ethiopia_yoy_change,0.9236012473740451
lstm,2,ET0603,2020-02-01,ipc_lag1,0.9789181349259721
lstm,2,ET0603,2020-06-01,wheat_price_etb_lag1,0.9258848632674055
lstm,2,ET0603,2020-10-01,idps_ethiopia_yoy_change,0.7678986544933815
lstm,2,ET0603,2021-02-01,idps_ethiopia_yoy_change,0.9017031453307068
lstm,2,ET0603,2021-06-01,idps_ethiopia_yoy_change,0.8708924248922358
lstm,2,ET0603,2021-10-01,idps_ethiopia_yoy_change,0.8768312628571843
lstm,2,ET0603,2022-02-01,idps_ethiopia_yoy_change,0.8973337016333622
lstm,2,ET0603,2022-06-01,idps_ethiopia_yoy_change,0.908689821107953
lstm,2,ET0603,2022-10-01,idps_ethiopia_yoy_change,0.9039776403114074
lstm,2,ET0604,2020-02-01,season_system_benishangul_meher_only,0.958011843009244
lstm,2,ET0604,2020-06-01,headline_cpi_yoy_change,0.9621001893863663
lstm,2,ET0604,2020-10-01,idps_ethiopia_yoy_change,0.8673458409961546
lstm,2,ET0604,2021-02-01,idps_ethiopia_yoy_change,0.8777882371755266
lstm,2,ET0604,2021-06-01,idps_ethiopia_yoy_change,0.8866248936897121
lstm,2,ET0604,2021-10-01,idps_ethiopia_yoy_change,0.8927370992011281
lstm,2,ET0604,2022-02-01,idps_ethiopia_yoy_change,0.8746207357762287
lstm,2,ET0604,2022-06-01,idps_ethiopia_yoy_change,0.868706976135612
lstm,2,ET0604,2022-10-01,idps_ethiopia_yoy_change,0.909758012342897
lstm,2,ET0605,2020-02-01,ipc_lag1,0.94336329830352
lstm,2,ET0605,2020-06-01,ipc_lag1,0.9618417369746892
lstm,2,ET0605,2020-10-01,idps_ethiopia_yoy_change,0.8183057229463032
lstm,2,ET0605,2021-02-01,idps_ethiopia_yoy_change,0.8321994780800906
lstm,2,ET0605,2021-06-01,idps_ethiopia_yoy_change,0.8737967856130379
lstm,2,ET0605,2021-10-01,idps_ethiopia_yoy_change,0.8505575383989126
lstm,2,ET0605,2022-02-01,idps_ethiopia_yoy_change,0.8931303564029687
lstm,2,ET0605,2022-06-01,idps_ethiopia_yoy_change,0.9075772884879587
lstm,2,ET0605,2022-10-01,idps_ethiopia_yoy_change,0.9047143615204007
lstm,2,ET0701,2020-02-01,idps_ethiopia,0.9293454356431685
lstm,2,ET0701,2020-06-01,idps_ethiopia,0.9223486817472983
lstm,2,ET0701,2020-10-01,idps_ethiopia_yoy_change,0.8357856784595367
lstm,2,ET0701,2021-02-01,idps_ethiopia_yoy_change,0.8559820889880715
lstm,2,ET0701,2021-06-01,idps_ethiopia_yoy_change,0.7736077895456098
lstm,2,ET0701,2021-10-01,wheat_price_etb_lag6,0.8366863174116261
lstm,2,ET0701,2022-02-01,wheat_price_etb_lag3,0.8740661050091227
lstm,2,ET0701,2022-06-01,wheat_price_etb,0.8560028058646935
lstm,2,ET0701,2022-10-01,wheat_price_etb_lag3,0.8875273499116806
lstm,2,ET0702,2020-02-01,idps_ethiopia,0.9473887582288559
lstm,2,ET0702,2020-06-01,wheat_price_etb,0.8584927607879346
lstm,2,ET0702,2020-10-01,idps_ethiopia_yoy_change,0.9086440259069993
lstm,2,ET0702,2021-02-01,wheat_price_etb_lag1,0.854189897433288
lstm,2,ET0702,2021-06-01,idps_ethiopia_yoy_change,0.8886489688810706
lstm,2,ET0702,2021-10-01,wheat_price_etb_lag1,0.8759240817335301
lstm,2,ET0702,2022-02-01,wheat_price_etb_lag12,0.8964683177169275
lstm,2,ET0702,2022-06-01,wheat_price_etb,0.7478534408187892
lstm,2,ET0702,2022-10-01,wheat_price_etb,0.8512433760512907
lstm,2,ET0703,2020-02-01,idps_ethiopia,0.9550798076328885
lstm,2,ET0703,2020-06-01,idps_ethiopia,0.9582277652772274
lstm,2,ET0703,2020-10-01,idps_ethiopia_yoy_change,0.8682348494210178
lstm,2,ET0703,2021-02-01,idps_ethiopia_yoy_change,0.8134252629589515
lstm,2,ET0703,2021-06-01,idps_ethiopia_yoy_change,0.8083772506887453
lstm,2,ET0703,2021-10-01,idps_ethiopia_yoy_change,0.85729960965043
lstm,2,ET0703,2022-02-01,idps_ethiopia_yoy_change,0.8858111202378444
lstm,2,ET0703,2022-06-01,idps_ethiopia_yoy_change,0.912413770544236
lstm,2,ET0703,2022-10-01,idps_ethiopia_yoy_change,0.9005847974470993
lstm,2,ET0705,2020-02-01,idps_ethiopia,0.946146659929698
lstm,2,ET0705,2020-06-01,wheat_price_etb_lag1,0.872653117604935
lstm,2,ET0705,2020-10-01,idps_ethiopia_yoy_change,0.8786441712885897
lstm,2,ET0705,2021-02-01,wheat_price_etb_lag1,0.9084586643793295
lstm,2,ET0705,2021-06-01,idps_ethiopia_yoy_change,0.8686528214932144
lstm,2,ET0705,2021-10-01,wheat_price_etb_lag1,0.9014694444242525
lstm,2,ET0705,2022-02-01,wheat_price_index,0.9240279423416613
lstm,2,ET0705,2022-06-01,wheat_price_etb_lag6,0.914662823746629
lstm,2,ET0705,2022-10-01,wheat_price_etb_lag6,0.9313762548248515
lstm,2,ET0706,2020-02-01,idps_ethiopia,0.9325152036176068
lstm,2,ET0706,2020-06-01,wheat_price_index_lag3,0.8903801904041818
lstm,2,ET0706,2020-10-01,wheat_price_index,0.8722735500003633
lstm,2,ET0706,2021-02-01,wheat_price_etb,0.893281553256911
lstm,2,ET0706,2021-06-01,wheat_price_etb_lag3,0.8985381881092397
lstm,2,ET0706,2021-10-01,wheat_price_index_lag6,0.9041709978265452
lstm,2,ET0706,2022-02-01,wheat_price_index,0.8357947648089322
lstm,2,ET0706,2022-06-01,wheat_price_etb_lag6,0.8774771205722219
lstm,2,ET0706,2022-10-01,wheat_price_index_lag6,0.8741638741286191
lstm,2,ET0707,2020-02-01,seasonal_precip_prob_above_lead1,0.9571481539373099
lstm,2,ET0707,2020-06-01,livestock_goat_n_markets,0.9629809632168784
lstm,2,ET0707,2020-10-01,idps_ethiopia_yoy_change,0.9094272692248979
lstm,2,ET0707,2021-02-01,idps_ethiopia_yoy_change,0.9109374204944427
lstm,2,ET0707,2021-06-01,idps_ethiopia_yoy_change,0.878045926044385
lstm,2,ET0707,2021-10-01,idps_ethiopia_yoy_change,0.8772372409481787
lstm,2,ET0707,2022-02-01,idps_ethiopia_yoy_change,0.8677569074428105
lstm,2,ET0707,2022-06-01,idps_ethiopia_yoy_change,0.8924783199703422
lstm,2,ET0707,2022-10-01,idps_ethiopia_yoy_change,0.9321882110068402
